Category ID	Category Name	Number	Name
67	Town / Classic Town	twn004	Town Vest Formal - Race Official, Black Cap
67	Town / Race	twn005	Race - Yellow, Chip Tiger Pattern, Black Helmet
67	Town / Town Jr. / Fire	twn006	Fire - City Center 2, Light Gray Legs, White Helmet, Visor (Spy Runner Pilot)
67	Town / Race	twn008	Race - Green, Green Flame Helmet
67	Town / Race	twn009	Race - Red, Black Helmet
67	Town / Race	twn010	Race - Red, Red Helmet
124	Train	trn045	Railway Employee 1, Black Legs
124	Train	trn046	Railway Employee 1, Blue Legs
124	Train	trn047	Red & White Stripes - Blue Legs, Brown Male Hair
124	Train	trn048	Red & White Stripes - Blue Legs, Red Cap
124	Train	trn049	Red & White Stripes - Blue Legs, Red Construction Helmet
124	Train	trn050	Red & White Stripes - Blue Legs, Red Hat
124	Train	trn051	Red & White Stripes - Blue Legs, White Construction Helmet
124	Train	trn052	Red Vest and Zipper - Dark Gray Legs, Black Male Hair
124	Train	trn053	Red Vest and Zipper - Black Legs, White Construction Helmet
124	Train	trn054	Red Vest and Zipper - Blue Legs, White Construction Helmet, Moustache
124	Train	trn055	Red Vest and Zipper - Dark Gray Legs, White Construction Helmet, Moustache
124	Train	trn056	Red Vest and Zipper - Black Legs, White Construction Helmet
124	Train	trn057	Red Vest and Zipper - Blue Legs, White Construction Helmet, Sunglasses
124	Train	trn058	Red Vest and Zipper - Dark Gray Legs, White Construction Helmet, Sunglasses
124	Train	trn059	Railway Employee 5, Dark Gray Legs, Black Hat
124	Train	trn060	Railway Employee 5, Black Legs, Red Hat
124	Train	trn061	Railway Employee 5, Dark Gray Legs, Red Hat
124	Train	trn062	Railway Employee 6
124	Train	trn063	Railway Employee 7
124	Train	trn064	Railway Employee, Black Female Hair
124	Train	trn065	Railway Employee, Brown Female Hair
67	Town / Classic Town	chef005	Chef - Light Gray Legs, Moustache
67	Town / Classic Town	chef004	Chef - Light Gray Legs, Standard Grin
67	Town / Classic Town	chef006	Chef - White Legs, Female
67	Town / Classic Town	trn005	Shirt with 2 Pockets, Blue Legs, Black Ponytail Hair
67	Town / Classic Town	trn006	Necklace Gold - White Legs, Brown Female Hair
67	Town / Classic Town	trn007	Necklace Red - Red Legs, Black Pigtails Hair
67	Town / Classic Town	trn008	Necklace Red - Red Legs, Brown Female Hair
67	Town / Classic Town	trn009	Horizontal Lines Red - Red Arms - Red Legs, Black Pigtails Hair
67	Town / Classic Town	trn010	Horizontal Lines Red - Red Arms - Red Legs, Black Female Hair
67	Town / Classic Town	trn011	Horizontal Lines Red - Red Arms - White Legs, Black Female Hair
67	Town / Paradisa	trn012	Horse and Palm - White Legs, Black Ponytail Hair, Black Hips
67	Town / Paradisa	trn013	Horse and Palm - White Legs, Black Ponytail Hair
67	Town / Classic Town	trn014	Jogging Suit,  Blue Legs with Black Hips, Black Female Hair
67	Town / Classic Town	trn015	Jogging Suit, Light Gray Legs, Black Ponytail Hair
67	Town / Classic Town	trn016	Jogging Suit, White Legs, Red Cap
67	Town / Classic Town	trn017	TV Logo Small Pattern, White Legs, Black Ponytail Hair
67	Town / Town Jr. / Construction	trn018	Bulldozer Logo - Green Legs, Brown Male Hair
67	Town / Classic Town	trn019	Jacket Brown - Dark Gray Legs, Black Male Hair
67	Town / Classic Town	trn020	Jacket Brown - Yellow Legs, Blue Cap
67	Town / Classic Town	trn021	Jacket Brown - Black Legs, Red Cap
67	Town / Classic Town	trn022	Jacket Brown - Blue Legs, White Cap
67	Town / Classic Town	trn023	Suit with 3 Buttons Black - Black Legs, Light Gray Cowboy Hat
67	Town / Classic Town	bnk001	Bank - Green Legs, Brown Male Hair
67	Town / Classic Town	trn025	Overalls Blue with Pocket, Blue Legs, Black Male Hair
67	Town / Classic Town	trn026	Overalls Blue with Pocket, Blue Legs, Blue Cap
67	Town / Classic Town	trn027	Suit with 3 Buttons Blue - Blue Legs, Black Male Hair
67	Town / Classic Town	trn028	Suit with 3 Buttons Blue - Black Legs, Brown Male Hair
67	Town / Classic Town	trn029	Jacket Green with 2 Large Pockets - Light Gray Legs, Red Cap and Brown Backpack
67	Town / Classic Town	trn030	Jacket Green with 2 Large Pockets - Black Legs, White Cap
67	Town / Classic Town	trn031	Suit with 2 Pockets White - Blue Legs, Black Male Hair
67	Town / Classic Town	trn032	Suit with 2 Pockets White - Dark Gray Legs, Black Male Hair
67	Town / Classic Town	trn033	Suit with 2 Pockets White - Light Gray Legs, Brown Male Hair
67	Town / Classic Town	trn034	Plain Black Torso with Yellow Arms, Blue Legs, Sunglasses, Brown Male Hair
67	Town / Classic Town	trn035	Trucker - Blue Legs, Black Male Hair
67	Town / Classic Town	trn036	Palm Tree - Blue Legs, Blue Cap
67	Town / Classic Town	trn037	Plain Black Torso with Yellow Arms, Yellow Legs, Sunglasses, Red Cap
67	Town / Classic Town	trn038	Horizontal Lines Blue - Blue Arms - Blue Legs, Black Male Hair, Brown Backpack
67	Town / Classic Town	trn039	Horizontal Lines Blue - Blue Arms - Blue Legs, Brown Male Hair
67	Town / Classic Town	trn040	Vertical Lines Red & Blue - Blue Arms - Blue Legs, Red Cap
67	Town / Classic Town	oct014	Octan - Green Jacket with Pen, Green Legs, Black Male Hair
67	Town / Classic Town / Gas Station	oct012	Octan - White Logo, Green Legs, Red Cap
67	Town / Classic Town / Police	trn043	Police - Zipper with Sheriff Star, Brown Male Hair
67	Town / Classic Town / Police	cop011	Police - Suit with Sheriff Star, Black Legs, Black Male Hair
143	(Other)	gen001	Skeleton with Standard Skull
65	Star Wars / Star Wars Episode 4/5/6	sw035	TIE Fighter Pilot (Brown Head)
65	Star Wars / Star Wars Episode 1	sw065	Battle Droid Pilot with Tan Torso with Blue Insignia
9	Castle / Classic Castle	cas075	Classic - Knight, Shield Red/Gray, Light Gray Legs with Red Hips, Dark Gray Chin-Guard
143	(Other)	gen002	Ghost with 1 x 2 Plate and 1 x 2 Brick as Legs
65	Star Wars / Star Wars Episode 4/5/6	sw036	Stormtrooper (Yellow Head)
9	Castle / Classic Castle	cas074	Classic - Knight, Shield Red/Gray, Black Legs with Red Hips, Light Gray Neck-Protector
9	Castle / Classic Castle	cas076	Classic - Knights Tournament Princess with Necklace
9	Castle / Crusaders	cas109	Crusader Axe - Light Gray Legs, Dark Gray Neck-Protector
9	Castle	cas166	Breastplate - Armor over Black, Dark Gray Helmet, Black Visor, Yellow Dragon Plumes (6086)
9	Castle	cas168	Breastplate - Armor over Black, Dark Gray Helmet, Black Visor, Red Dragon Plumes, (6009)
9	Castle	cas170	Breastplate - Armor over Red, Black Helmet, Dark Gray Visor, Red Plume, (6081)
9	Castle	cas172	Breastplate - Armor over Black, Black Helmet, Dark Gray Visor, Red 3-Feather Plume (6034)
9	Castle / Classic Castle	cas077	Classic - Knights Tournament Prince
153	Fabuland	fab1a	Fabuland Figure Bear 1
153	Fabuland	fab1b	Fabuland Figure Bear 3
153	Fabuland	fab1c	Fabuland Figure Bear 2
153	Fabuland	fab2a	Fabuland Figure Bulldog 1 with Police Hat
153	Fabuland	fab2b	Fabuland Figure Bulldog 2 with Police Hat
153	Fabuland	fab2c	Fabuland Figure Bulldog 3 with Police Hat
153	Fabuland	fab2d	Fabuland Figure Bulldog 3
153	Fabuland	fab2f	Fabuland Figure Bulldog 7 with Fire Helmet
153	Fabuland	fab2g	Fabuland Figure Bulldog 6 with Fire Helmet
153	Fabuland	fab2h	Fabuland Figure Bulldog 8 with Fire Helmet
153	Fabuland	fab3a	Fabuland Figure Bunny 1
153	Fabuland	fab3b	Fabuland Figure Bunny 2
153	Fabuland	fab3d	Fabuland Figure Bunny 4 - Collar Pattern
153	Fabuland	Fab3e	Fabuland Figure Cat 1
153	Fabuland	fab3g	Fabuland Figure Cat 3
153	Fabuland	fab3h	Fabuland Figure Cat 4
153	Fabuland	fab4a	Fabuland Figure Cow
153	Fabuland	fab4b	Fabuland Figure Crocodile 1
153	Fabuland	fab4c	Fabuland Figure Crocodile 2
153	Fabuland	fab4d	Fabuland Figure Crow 1 with Aviator Helmet and Black Eyes
153	Fabuland	fab4e	Fabuland Figure Crow 2
153	Fabuland	Fab4f	Fabuland Figure Crow 3 with Aviator Helmet
153	Fabuland	Fab4g	Fabuland Figure Dog
153	Fabuland	fab5a	Fabuland Figure Elephant 1
153	Fabuland	fab5b	Fabuland Figure Elephant 2
153	Fabuland	fab5d	Fabuland Figure Elephant 4 with Yellow Hat and Black Eyes
153	Fabuland	fab5e	Fabuland Figure Fox 1
153	Fabuland	fab5f	Fabuland Figure Fox 2 with Yellow Hat
153	Fabuland	fab5g	Fabuland Figure Goat 1
153	Fabuland	fab5h	Fabuland Figure Goat 2
153	Fabuland	fab6f	Fabuland Figure Hippo 2 - Necklace Pattern
153	Fabuland	fab6b	Fabuland Figure Horse 2
153	Fabuland	fab6c	Fabuland Figure Horse 3
153	Fabuland	fab6d	Fabuland Figure Horse 4
153	Fabuland	fab7a	Fabuland Figure Lamb 1
153	Fabuland	fab7b	Fabuland Figure Lamb 2
153	Fabuland	fab7c	Fabuland Figure Poodle
153	Fabuland	fab7d	Fabuland Figure Lamb 4
153	Fabuland	fab7e	Fabuland Figure Lion 1
153	Fabuland	fab7f	Fabuland Figure Lion 2
153	Fabuland	fab7g	Fabuland Figure Lion 2 with White Hat
153	Fabuland	fab8a	Fabuland Figure Monkey 1 with Light Gray Hat
153	Fabuland	fab8b	Fabuland Figure Monkey 1 with Red Hat
153	Fabuland	fab8d	Fabuland Figure Monkey 4
153	Fabuland	fab8e	Fabuland Figure Monkey 5
153	Fabuland	fab8g	Fabuland Figure Monkey 8
153	Fabuland	fab8h	Fabuland Figure Monkey 3 with White Hat
153	Fabuland	fab8i	Fabuland Figure Monkey 6 with White Hat
153	Fabuland	fab9a	Fabuland Figure Mouse 1
153	Fabuland	fab9b	Fabuland Figure Mouse 2
153	Fabuland	fab9c	Fabuland Figure Mouse 4
153	Fabuland	fab9g	Fabuland Figure Mouse 7
153	Fabuland	fab10a	Fabuland Figure Panda 1
153	Fabuland	fab10b	Fabuland Figure Panda 2
153	Fabuland	fab10c	Fabuland Figure Parrot
153	Fabuland	fab11a	Fabuland Figure Pig 1
153	Fabuland	fab11f	Fabuland Figure Pig 6
153	Fabuland	fab12a	Fabuland Figure Raccoon 1
153	Fabuland	fab12c	Fabuland Figure Raccoon 5
153	Fabuland	fab12d	Fabuland Figure Raccoon 3
153	Fabuland	fab12e	Fabuland Figure Walrus 2
153	Fabuland	fab12f	Fabuland Figure Walrus 1
9	Castle / Classic Castle	cas078	Classic - Knights Tournament Knight Red, Red Legs with Black Hips
9	Castle / Classic Castle	cas079	Classic - Knights Tournament Knight Blue
9	Castle / Classic Castle	cas080	Classic - Knights Tournament Knight Black, Black Legs with Red Hips, Light Gray Helmet, Black Visor
9	Castle / Classic Castle	cas081s	Classic - Yellow Castle Knight Blue Cavalry - with Vest Stickers
9	Castle / Classic Castle	cas082s	Classic - Yellow Castle Knight Blue - with Vest Stickers
9	Castle / Classic Castle	cas083s	Classic - Yellow Castle Knight White Cavalry - with Vest Stickers
9	Castle / Classic Castle	cas084s	Classic - Yellow Castle Knight White - with Vest Stickers
9	Castle / Classic Castle	cas085s	Classic - Yellow Castle Knight Black Cavalry - with Vest Stickers
9	Castle / Classic Castle	cas086s	Classic - Yellow Castle Knight Black - with Vest Stickers
9	Castle / Classic Castle	cas087s	Classic - Yellow Castle Knight Red Cavalry - with Vest Stickers
9	Castle / Classic Castle	cas088s	Classic - Yellow Castle Knight Red - with Vest Stickers
9	Castle	cas089	Blacksmith
9	Castle	cas090	Peasant - Blue Legs, Black Hood
9	Castle	cas091	Peasant - Light Gray Legs, Black Hood
9	Castle	cas092	Peasant - Light Gray Legs, Brown Hood
9	Castle	cas093	Peasant - Red Legs, Black Hood
9	Castle	cas094	Peasant - Red Legs with Black Hips, Brown Hood
9	Castle	cas095	Maiden with Necklace - Blue Legs, Cape, Red Cone Hat
9	Castle	cas096	Maiden with Necklace - Blue Legs, White Cone Hat (6023)
9	Castle	cas097	Maiden - 6081
9	Castle / Black Falcons	cas098	Black Falcon - Black Legs with Red Hips, Black Chin-Guard
9	Castle / Black Falcons	cas099	Black Falcon - Black Legs with Red Hips, Black Neck-Protector
9	Castle / Black Falcons	cas100	Black Falcon - Black Legs, Black Chin-Guard
9	Castle / Black Falcons	cas101	Black Falcon - Black Legs, Black Neck-Protector (old style torso with rounder bottomed shield)
9	Castle / Black Falcons	cas102	Black Falcon - Light Gray Legs with Black Hips, Dark Gray Chin-Guard
9	Castle / Black Falcons	cas103	Black Falcon - Light Gray Legs with Black Hips, Black Neck-Protector
9	Castle / Crusaders	cas104	Crusader Axe - Black Legs with Red Hips, Dark Gray Chin-Guard
9	Castle / Crusaders	cas105	Crusader Axe - Black Legs with Red Hips, Dark Gray Neck-Protector
9	Castle / Crusaders	cas106	Crusader Axe - Blue Legs with Black Hips, Black Chin-Guard
9	Castle / Crusaders	cas107	Crusader Axe - Blue Legs with Black Hips, Dark Gray Chin-Guard
9	Castle / Crusaders	cas108	Crusader Axe - Blue Legs with Black Hips, Dark Gray Neck-Protector
9	Castle / Crusaders	cas115	Crusader Lion - Blue Legs with Black Hips, Dark Gray Neck-Protector
9	Castle / Crusaders	cas117	Crusader Lion - Light Gray Legs, Dark Gray Neck-Protector
9	Castle / Forestmen	cas125	Forestman - Pouch, Green Hat, Red Feather
9	Castle / Crusaders	cas110	Crusader Axe - Red Legs with Black Hips, Dark Gray Chin-Guard
9	Castle / Crusaders	cas111	Crusader Axe - Red Legs with Black Hips, Dark Gray Neck-Protector
9	Castle / Crusaders	cas112	Crusader Lion - Black Legs with Red Hips, Dark Gray Neck-Protector
9	Castle / Crusaders	cas113	Crusader Lion - Blue Legs with Black Hips, Dark Gray Chin-Guard
9	Castle / Crusaders	cas114	Crusader Lion - Blue Legs, Dark Gray Chin-Guard
9	Castle / Crusaders	cas116	Crusader Lion - Light Gray Legs, Dark Gray Chin-Guard,  Blue Cape
9	Castle / Crusaders	cas118	Crusader Lion - Red Legs with Black Hips, Black Chin-Guard
9	Castle / Crusaders	cas119	Crusader Lion - Red Legs with Black Hips, Dark Gray Chin-Guard
9	Castle / Crusaders	cas120	Crusader Lion - Red Legs with Black Hips, Black Neck-Protector
9	Castle / Crusaders	cas121	Crusader Lion - Red Legs, Dark Gray Neck-Protector
9	Castle / Forestmen	cas122	Forestwoman - Original (Set 6071)
9	Castle / Forestmen	cas123	Forestman - Pouch, Green Hat, Yellow Feather
9	Castle / Forestmen	cas124	Forestman - Pouch, Green Hat, White Feather
9	Castle / Forestmen	cas126	Forestman - Pouch, Green Hat, Red Plume
9	Castle / Forestmen	cas127	Forestman - Pouch, Brown Hat, Black Feather
9	Castle / Forestmen	cas128	Forestman - Pouch, Brown Hat, Red Feather
9	Castle / Forestmen	cas129	Forestman - Pouch, Brown Hat, Red 3-Feather Plume
9	Castle / Forestmen	cas130	Forestman - Black, Green Hat, Red Feather
9	Castle / Forestmen	cas131	Forestman - Black, Green Hat, Black Feather
9	Castle / Forestmen	cas132	Forestman - Blue, Green Hat, Blue Feather
9	Castle / Forestmen	cas133	Forestman - Blue, Green Hat, Red 3-Feather Plume
9	Castle / Forestmen	cas134	Forestman - Blue, Brown Hat, Blue Feather
9	Castle / Forestmen	cas135	Forestman - Blue, Brown Hat, Yellow Plume
9	Castle / Forestmen	cas136	Forestman - Blue, Brown Hat, Yellow 3-Feather Plume
9	Castle / Forestmen	cas137	Forestman - Red, Green Hat, Red Feather
9	Castle / Forestmen	cas138	Forestman - Red, Green Hat, Yellow Plume
9	Castle / Forestmen	cas139	Forestman - Red, Brown Hat, Red Feather
9	Castle / Forestmen	cas140	Forestman - Red, Brown Hat, Yellow Feather
9	Castle	cas141	Scale Mail - Blue, Blue Legs with Black Hips, Black Chin-Guard
9	Castle	cas142	Scale Mail - Blue, Blue Legs with Black Hips, Dark Gray Neck-Protector
9	Castle	cas143	Scale Mail - Blue, Red Legs with Black Hips, Dark Gray Chin-Guard
9	Castle	cas144	Scale Mail - Blue, Red Legs with Black Hips, Dark Gray Neck-Protector
9	Castle	cas145	Scale Mail - Red with Blue Arms, White Legs with Black Hips, Black Chin-Guard
9	Castle	cas146	Scale Mail - Red with Black Arms, Black Legs with Red Hips, Black Chin-Guard
9	Castle	cas147	Scale Mail - Red with Blue Arms, Black Legs with Red Hips, Black Chin-Guard
9	Castle	cas148	Scale Mail - Red with Red Arms, Black Legs with Red Hips, Dark Gray Neck-Protector
9	Castle	cas149	Scale Mail - Red with Black Arms, Black Legs with Red Hips, Black Neck-Protector
9	Castle	cas150	Scale Mail - Red with Blue Arms, Black Legs with Red Hips, Dark Gray Neck-Protector
9	Castle	cas151	Scale Mail - Red with Blue Arms, Blue Legs with Black Hips, Dark Gray Chin-Guard
9	Castle	cas152	Scale Mail - Red with Black Arms, Blue Legs, Black Chin-Guard
9	Castle	cas153	Scale Mail - Red with Blue Arms, Blue Legs with Black Hips, Black Neck-Protector
9	Castle	cas154	Scale Mail - Red with Red Arms, Blue Legs with Black Hips, Black Neck-Protector
9	Castle	cas155	Scale Mail - Red with Red Arms, Blue Legs with Black Hips, Dark Gray Neck-Protector
9	Castle	cas157	Scale Mail - Red with Black Arms, Light Gray Legs with Black Hips, Dark Gray Chin-Guard
9	Castle	cas158	Scale Mail - Red with Blue Arms, Light Gray Legs with Black Hips, Dark Gray Chin-Guard
9	Castle	cas159	Scale Mail - Red with Black Arms, Light Gray Legs with Black Hips, Dark Gray Neck-Protector
9	Castle	cas160	Scale Mail - Red with Blue Arms, Light Gray Legs with Black Hips, Dark Gray Neck-Protector
9	Castle	cas161	Scale Mail - Red with Red Arms, Red Legs with Black Hips, Black Chin-Guard
9	Castle	cas162	Scale Mail - Red with Red Arms, Red Legs with Black Hips, Black Neck-Protector
9	Castle	cas163	Scale Mail - Red with Black Arms, Red Legs with Black Hips, Dark Gray Neck-Protector
9	Castle	cas164	Scale Mail - Red with Blue Arms, Red Legs with Black Hips, Black Neck-Protector
9	Castle	cas165	Scale Mail - Red with Blue Arms, Red Legs with Black Hips, Dark Gray Neck-Protector
9	Castle	cas167	Breastplate - Armor over Blue, Dark Gray Helmet and Visor, White Dragon Plumes (6086)
9	Castle	cas169	Breastplate - Armor over Blue, Dark Gray Helmet and Visor, Red 3-Feather Plume (6042)
9	Castle	cas171	Breastplate - Armor over Red, Dark Gray Helmet and Visor, Red Feather (6081)
9	Castle	cas173	Breastplate - Armor over Black, Black Helmet, Dark Gray Visor, Blue 3-Feather Plume (6059)
67	Town / Town Jr. / Construction	con001	Construction Worker - Orange Zipper Jacket, Safety Stripes, Orange Legs, White Construction Helmet
67	Town / Town Jr. / Construction	con002	Overalls with Safety Stripe Blue, White Construction Helmet
67	Town / Town Jr. / Construction	con003	Construction Worker - Orange Shirt, White Construction Helmet
174	Studios	stu001	Cameraman, Blue Legs, Blue Cap
174	Studios	stu002	Director
174	Studios	stu003	Stuntman
174	Studios	stu005	Grip
174	Studios	stu006	Pippin Read (Actress)
174	Studios	stu008	Male Actor 3, Driver, Black Helmet, Trans-Light Blue Visor
67	Town / Town Jr. / Fire	fire001	Fire - City Center 1, Black Legs, White Cap, Moustache
67	Town / Town Jr. / Fire	fire002	Fire - City Center 2, Light Gray Legs with Black Hips, Black Breathing Helmet, Airtanks
67	Town / Town Jr. / Fire	fire003	Fire - City Center 2, Light Gray Legs with Black Hips, White Cap
67	Town / Town Jr. / Fire	fire004	Fire - City Center 5, Light Gray Legs with Black Hips, White Cap, Brown Sideburns
65	Star Wars / Star Wars Episode 1	sw038	Watto
65	Star Wars / Star Wars Episode 1	x162	Sebulba
170	Alpha Team	alp001	Cam
170	Alpha Team	alp002	Charge
170	Alpha Team	alp003	Crunch
170	Alpha Team	alp004	Dash
170	Alpha Team	alp005	Flex
170	Alpha Team	alp007	Tee Vee
9	Castle	cas176	Breastplate - Black, Black Legs with Red Hips, Black Grille Helmet, Blue Plume, Black Cape
9	Castle	cas178	Breastplate - Black, Black Legs with Red Hips, Black Neck-Protector
9	Castle	cas174	Breastplate - Black, Light Gray Legs with Black Hips, Dark Gray Grille Helmet, Red Cape
9	Castle	cas175	Breastplate - Black, Black Legs with Red Hips, Black Grille Helmet, Red Plume, Red Cape
9	Castle	cas177	Breastplate - Black, Black Legs, Black Grille Helmet, Black Plume
9	Castle	cas179	Breastplate - Blue with Red Arms, Black Legs with Red Hips, Dark Gray Grille Helmet, Red Plume
9	Castle	cas180	Breastplate - Blue with Red Arms, Blue Legs with Black Hips, Dark Gray Grille Helmet, Yellow Plume
9	Castle	cas181	Breastplate - Blue with Black Arms, Black Legs with Red Hips, Dark Gray Grille Helmet, Red Plume, Blue Cape
